Trip.Miles	Fare	Date	Trip.Min	Trip.ID	Hour	Time
17.8	44.0	01/04(Wed.)	27.0	ed3b15f816895f7a5c77844e128fcee185f00413	13	Afternoon
4.7	14.5	01/01(Sun.)	13.0	e5abe8de25ef01d148c30eb0a288da260390c8ce	2	Night
13.2	35.0	01/06(Fri.)	45.0	e8eee036392d0eb7ea292cdee68f0abf9d623c9f	17	Afternoon
0.5	5.0	01/04(Wed.)	4.0	e59746ad79ba66f7738ebe066b84bb04d21b7169	18	Evening
0.2	12.75	01/07(Sat.)	9.0	c8febf3dbb48f77517ecc2c5f84a6736300c1ebe	17	Afternoon
20.1	49.75	01/06(Fri.)	31.0	23c93ff1b30e37c040df79a5a58b0d597de55b55	10	Morning
0.6	5.5	01/03(Tue.)	6.0	583683e1410ffa5441a2e93b4f5cf849dab1b400	17	Afternoon
0.0	4.75	01/07(Sat.)	3.0	2d4a37fd93094edf3fe0f15fa6aaec5c94c5ce3b	2	Night
0.0	5.25	01/03(Tue.)	4.0	2218d55d2dfafa4726c55af630946a1a5a8bc0cc	16	Afternoon
0.7	5.0	01/01(Sun.)	4.0	fa2be85b221a3884b2808492234ffde6aff7faeb	23	Evening
0.5	4.5	01/01(Sun.)	4.0	21eb6f0eff29cb3330989ce8401937c115447e4f	1	Night
13.3	34.75	01/04(Wed.)	44.0	53781185d6e26f8857ab633fdd370e8ab5a41cf9	20	Evening
0.0	5.5	01/07(Sat.)	5.0	6f75b0484cca1b5b2358aa4aa0752c36a360e79b	13	Afternoon
0.8	5.5	01/02(Mon.)	5.0	6eb58746de17693d1dad56b1b19691bc65a2c56c	15	Afternoon
0.5	4.75	01/05(Thu.)	4.0	715e2af71d71fd5a8f255b970a70de7e05076c8a	11	Morning
1.1	7.75	01/04(Wed.)	11.0	4bc3ebd1c69ad9618f9b9b3a9952b9a8a6e2cc7c	12	Afternoon
0.6	5.5	01/05(Thu.)	6.0	0577bb021ee081c09edc4767bccbc2a9cdbbab69	9	Morning
0.0	11.25	01/06(Fri.)	15.0	a80d3e3eb9a178a855d5c6a1ffc3aeaebb5c5171	14	Afternoon
1.2	6.75	01/06(Fri.)	7.0	f0c2980ccb9f6beb1edd61ff1f6ce5430a380eed	8	Morning
2.8	10.75	01/01(Sun.)	10.0	4535b3a98f89b6966baa7e66b198884ad28d260e	2	Night
0.9	5.75	01/05(Thu.)	5.0	05949ddd0f84eb6cc9d303c381837bb7881a7ab4	8	Morning
0.0	5.75	01/01(Sun.)	4.0	475c3bcc5770ceb8d0eb3f3b98dfa7a243e2e497	6	Morning
0.0	10.5	01/07(Sat.)	7.0	fe17f3fcba3b3bb380056d06c1908e7e1710929e	0	Night
4.5	15.75	01/06(Fri.)	19.0	27573f1f90e8b3def2bfe9b21e486bc2aea5aeb9	19	Evening
0.9	5.75	01/05(Thu.)	4.0	e22d900f3878ace245b678fc4b76dfd3f0375567	8	Morning
5.6	18.25	01/04(Wed.)	24.0	fb2c47256379ba2500b4719ce8044a567bbe40d6	17	Afternoon
0.0	3.25	01/07(Sat.)	0.0	daa2d73b19a02de3d0fbf50bf88c85356c07752a	2	Night
2.0	9.25	01/06(Fri.)	10.0	d912128e5b5609be7e511ac9df87e05a61485968	11	Morning
6.9	20.5	01/05(Thu.)	21.0	3f1686129fede4743a6b4d38477e9aa04129a4a3	18	Evening
2.27	11.0	01/07(Sat.)	15.25	acceb45a59bb9a723d6577bce37a25134a4d42f7	21	Evening
0.0	3.25	01/04(Wed.)	0.0	3827eb30ff708128cfc251c235385341c9d23acf	21	Evening
0.1	11.75	01/07(Sat.)	17.0	3d119a0a294485fc92ae0078ce2c8fa764b00633	23	Evening
0.0	9.75	01/01(Sun.)	20.0	7eb7bdc23c4ededc69e549bc1db867c63090f952	2	Night
1.0	6.5	01/05(Thu.)	7.0	8b00c585340c7104385a216161e124202eae60d3	9	Morning
15.78	41.0	01/05(Thu.)	48.25	913730fae374ef60dae8c327dcbc4ee7e2d0e833	17	Afternoon
1.1	6.0	01/07(Sat.)	4.0	538722d536119779b9923660bf9c615e9f2911fe	22	Evening
8.9	23.5	01/04(Wed.)	16.0	d98ef54b029e242bfe578036e7618af89565c095	11	Morning
1.4	7.0	01/06(Fri.)	6.0	1ca0cdcefbbda30d9f4e31a30f59e3174f4bea5b	21	Evening
1.1	7.0	01/05(Thu.)	9.0	add77f7e88051a0ee79857ca5f4fe40b7868d145	17	Afternoon
0.7	5.0	01/02(Mon.)	3.0	d0ad0ff4cc52d064ea28dc6e027cbb78413fda23	1	Night
0.8	5.75	01/06(Fri.)	5.0	a03456b4f7b447c83d6b28b9fea519f720cc04fe	10	Morning
5.1	16.0	01/04(Wed.)	15.0	fe509757ede5b557450fe005960bd86b6340587f	20	Evening
2.3	8.75	01/05(Thu.)	7.0	28f2cdd5e2e7a360382802a74e3e72f6c09646f7	10	Morning
4.7	14.75	01/01(Sun.)	11.0	60b7c66ca48ca36b904e733c65facc31f49d9d69	1	Night
2.9	11.5	01/07(Sat.)	15.0	73eaf78a99a34a164dbdf3b1349ae9349bdced3c	21	Evening
0.4	4.5	01/06(Fri.)	3.0	686709f049b5c137684d91270d0b4bce4343f672	3	Night
0.0	5.0	01/07(Sat.)	5.0	a290d3e3237a6e2965e9b1af36f3eea9cded1aa2	18	Evening
1.8	8.5	01/01(Sun.)	10.0	626f162a6d3ce564a4819eb9aa511797935d41f7	10	Morning
6.8	20.0	01/04(Wed.)	16.0	63ffcd05ddec088f90f0c5ec1c3d464fd6da8e8b	12	Afternoon
5.26	17.0	01/01(Sun.)	15.0	b97203df1650807453aa0ae41f362f804d0d7fdd	18	Evening
0.9	5.75	01/04(Wed.)	4.0	d93767cc1c1c083336ca43599853e4ed1030e459	21	Evening
1.0	5.75	01/05(Thu.)	5.0	a29e3e476a83f95a94fbbd6bafb44faa44bd13bf	21	Evening
4.0	13.25	01/01(Sun.)	11.0	20a38feafafde2a1b54b6895be7020c80a73151a	4	Night
2.1	12.0	01/03(Tue.)	21.0	37c4f2f4c8d5ece762662301c5d4bce40a00e5cc	18	Evening
3.5	12.0	01/05(Thu.)	12.0	6c7002b105ed8f28eafffaebe0ed8028ce432f3e	20	Evening
0.9	5.75	01/06(Fri.)	5.0	b9912faa62a8fae769b8ecf4aa44a4138d470ff9	11	Morning
3.2	11.5	01/01(Sun.)	13.0	8cac20cdfecc3eb91a14c79e9cf24c70450bff6d	2	Night
4.8	19.75	01/01(Sun.)	30.0	940d3328dfb906d1fd3a41c38dba884204e09f90	1	Night
0.0	16.0	01/03(Tue.)	18.0	a4724eb0580eb35ca3b49dc386e11789861d412f	21	Evening
16.9	43.0	01/05(Thu.)	26.0	359015972f32adf53d0a25396005d0cb628233fd	20	Evening
0.0	5.5	01/01(Sun.)	6.0	e8639ea2209c1bd69bd770fd8fbfb82abda37505	0	Night
0.0	5.0	01/07(Sat.)	3.0	e5195d4f7a7474e9384d8dbc521f1e5b9a510083	21	Evening
3.8	14.25	01/07(Sat.)	19.0	1673cf376cefcf57dc368fc9ec74e37eeb44458a	22	Evening
2.5	9.5	01/01(Sun.)	11.0	ea94d9aa9ce453b20c7ba45159d14cfce79a2b47	15	Afternoon
5.5	16.5	01/02(Mon.)	14.0	300848549bcc720e6009b75d28925823a5d9cdec	23	Evening
0.3	4.25	01/05(Thu.)	3.0	bb0f148d6a0275fd16dfcce669ffb2207b71fed8	9	Morning
0.0	7.25	01/05(Thu.)	13.0	0e424c2a7df6be720655bf127d03d0addcbab579	13	Afternoon
18.2	44.75	01/02(Mon.)	22.0	0ef0138c82633b92f82c0b31603d2333e2f8ead8	4	Night
0.7	4.75	01/07(Sat.)	3.0	bd70134595a790fafea86503d73d7b7ae0014f6e	20	Evening
10.8	28.75	01/05(Thu.)	28.0	eb7e0a80e0220cb9318f32304d4be5f9da2e3481	14	Afternoon
0.0	5.0	01/07(Sat.)	3.0	f4373395995ef7ee7db514a442b4cf1d5e5802da	1	Night
18.1	45.5	01/05(Thu.)	28.0	e0d1c4d95946d920ddaa8d8ff6a6d0dcead7c07e	20	Evening
0.5	4.5	01/06(Fri.)	2.0	a736801ac85ef0627854231871c4e9fcf391f282	22	Evening
1.2	6.25	01/05(Thu.)	5.0	c8ba84bdb67a3ff966e55f687058240edb887f3a	23	Evening
1.2	8.25	01/04(Wed.)	13.0	e9b61bf8cba1e4ab1791ab1a686ba1018573985f	17	Afternoon
0.0	7.75	01/07(Sat.)	8.0	cf4dc525b5d174410cb1702dc0fe3619ae1d8a97	14	Afternoon
0.4	4.5	01/01(Sun.)	3.0	961cf8331ef1ac85b64d99a2aaad2587064b31b5	0	Night
1.1	6.5	01/05(Thu.)	6.0	28aa0a9727cb06e2c9f01163917a158e8d7c4bf2	19	Evening
2.8	11.0	01/04(Wed.)	12.0	6003f3298737eea3534e15e4e7cba2a90e82d46a	14	Afternoon
0.0	3.25	01/01(Sun.)	0.0	97e536a2c96dc14501f2494bcdb91f7a72970393	20	Evening
5.1	15.0	01/01(Sun.)	10.0	cb0f1bc51b0eee47f667d3aacca487a20da3ac75	22	Evening
0.0	10.75	01/03(Tue.)	12.0	703243d87ea42fe1709e1cb5b531ca5d89ec208f	13	Afternoon
0.7	5.25	01/03(Tue.)	4.0	f0ee138bd675fabf2690d166004d37aca205100e	9	Morning
17.77	44.75	01/03(Tue.)	27.93333	3fde04a946634d171adbe3e5132c3ea15577e028	10	Morning
0.95	6.25	01/05(Thu.)	6.0	fd0190ae1176994fc9fef1a0c0434f7c2400a3bc	12	Afternoon
0.9	6.5	01/06(Fri.)	7.0	a3b9bdd53f60239472ce8c521ac819e687c3bd7b	13	Afternoon
1.0	5.75	01/01(Sun.)	4.0	558b1860b3e0ae353ec94d8931af2c0230b48d31	5	Night
8.7	24.0	01/01(Sun.)	20.0	2a8be5e9574bfcd3c16393d21e883523984d434e	13	Afternoon
2.63	12.25	01/03(Tue.)	16.3166666667	9d3d818f14f8d30b9e0226f4c91d58e7044c077a	17	Afternoon
0.0	5.25	01/02(Mon.)	5.0	5d7c31dca75ae9f6b96474a25620adb5c7e0a3b8	15	Afternoon
1.0	6.5	01/03(Tue.)	7.26666666667	84b368a2934fa944b3c464c38f42a5f67971d514	18	Evening
0.5	5.0	01/04(Wed.)	4.0	825e97a16ea35670724e008eabd6c1bf657a3983	18	Evening
0.1	9.25	01/04(Wed.)	8.0	57bafda81cef162d186e6d274b634f9b2c15b7fe	21	Evening
1.8	7.75	01/07(Sat.)	7.0	3f61f49395f8ea91b15a6769809a09aeb23488c2	8	Morning
0.1	8.75	01/06(Fri.)	12.0	c2b28c8f0834b25d8263734feaab2b0844a4d265	20	Evening
0.0	6.25	01/06(Fri.)	8.0	a2b88fc65d3003c6765dcf7cfd28c74310a4a09c	15	Afternoon
1.6	7.75	01/05(Thu.)	7.0	6c5f4eb9308fa227e7c7a9e866c66bfbdfab3e1e	21	Evening
5.6	17.5	01/06(Fri.)	20.0	f9c4e1075682ab9819b3fa30a1d5242f799eb212	15	Afternoon
18.0	46.0	01/05(Thu.)	51.0	647d85f32d017505fb1350890c7d4912cacc860e	17	Afternoon
0.3	4.5	01/06(Fri.)	3.0	ef0446187f63ae66b012d181a2c36d6c57d7e90c	23	Evening
0.62	5.25	01/07(Sat.)	4.73333333333	7fff9b68ad8aafd6403eafeba43be116a5f5652b	20	Evening
1.0	9.0	01/02(Mon.)	7.0	e838a1a8d228377c1980b87cdab6e3faa68a3914	16	Afternoon
0.3	16.5	01/02(Mon.)	11.0	012d496524887967c283e3ed2f98176f19cdf4bb	3	Night
2.8	11.0	01/03(Tue.)	13.0	93a9e3b3a5ea02d4e3d8659585c4f3957b2376e9	19	Evening
1.04	6.25	01/05(Thu.)	5.41666666667	cd72374d45c520a87632da08a3acc6146b3ee42c	15	Afternoon
0.0	7.0	01/07(Sat.)	5.0	4b2ee7ec5dd003c4432100980658a8db8a306193	23	Evening
0.4	21.25	01/02(Mon.)	15.0	dc9201a9a2772efa3a9280522dd712378438aff3	7	Morning
0.0	15.5	01/06(Fri.)	0.0	eaa8751323cd10ee74a2a36f0d9b15ec9731e2e8	21	Evening
0.0	7.75	01/04(Wed.)	11.0	6ae3236b2e2c8207690673f45e37f1de06def32d	17	Afternoon
1.2	7.0	01/04(Wed.)	7.0	9339d336d041f4fc19f406bb8eb6b9c39b458828	9	Morning
0.6	4.75	01/04(Wed.)	3.0	d2bb46f082f3bb68949ec4011028bbb5d1896d82	9	Morning
0.8	5.25	01/04(Wed.)	4.0	abc03a170503fabfea8e67527983d0e8542182f8	12	Afternoon
1.3	6.5	01/01(Sun.)	6.0	2f2432e067d4721bd4efa6d8d5639ad109d4be8b	4	Night
0.0	5.75	01/01(Sun.)	4.0	32f38e381e5af68dac3f241263f633a1f78a772d	18	Evening
1.4	8.0	01/04(Wed.)	11.0	405c3ca19c99649181cb033540a07d052093b645	17	Afternoon
3.47	12.0	01/01(Sun.)	12.75	3cc749f54f20ed62a8225bc9838639a6bc64ed4b	2	Night
1.2	8.25	01/03(Tue.)	12.0	f9b377ea6a3775600e574c910788dcccab638db4	17	Afternoon
0.9	5.5	01/02(Mon.)	5.0	81cbd433e57bd30cff1a8b0f19e743f3f04e26ed	14	Afternoon
3.9	13.5	01/01(Sun.)	17.0	57c86e03d7fac7ff7278ef3c64a668ab0d949b7d	20	Evening
1.0	6.5	01/06(Fri.)	6.0	bca397d74e546e3ec9045305686cff2e68101501	20	Evening
0.6	4.75	01/01(Sun.)	4.0	b2c4dbdd61ca5a4618e03a905d12a0386a123994	2	Night
0.0	30.0	01/07(Sat.)	17.0	ae107df1b95b473a3e0378a6b4de1912da18c7a3	12	Afternoon
0.0	39.0	01/01(Sun.)	21.0	f85226c99e112d4085aa23621a1eec81fe38b0ff	23	Evening
3.4	12.75	01/06(Fri.)	17.0	f1162b7c1d5bcd661b0100f9eca70b47c3d32efd	9	Morning
2.8	10.25	01/03(Tue.)	8.0	53a49229b7d30ecc7abfa179c600905b34e29f4c	14	Afternoon
0.6	5.25	01/03(Tue.)	4.0	0b9f7dbad3d607fc1064084a92186aa09518a270	18	Evening
0.4	4.0	01/05(Thu.)	1.0	3882ff8aecba5e6c79100cf213b53dd52731f011	23	Evening
0.6	5.25	01/07(Sat.)	5.0	0ae99f37f7292f72cb9fd4ee89867b0848a71903	20	Evening
0.0	25.0	01/06(Fri.)	0.0	fe4ddf703bd1bec4fbabb845d8329333083f3593	23	Evening
1.4	11.75	01/06(Fri.)	24.0	7e8035a153c5587e4fb741819977fa2fca7f7e10	19	Evening
0.7	5.5	01/03(Tue.)	5.0	976563b8b3aaa9474f65e5b228a1d3277dcbfa20	15	Afternoon
0.97	6.25	01/07(Sat.)	5.6	5a6d41ae2679d6e6a3adaf2ace6885af1a901df0	11	Morning
10.9	29.5	01/02(Mon.)	24.0	15c47452bbb08865cf5be594616062c785aa4e17	22	Evening
2.3	9.0	01/05(Thu.)	9.0	bc18847d36e3e53e9a57336ebaa5344f0328ee4e	21	Evening
1.5	14.75	01/05(Thu.)	32.0	f744749b04d9c5b40294476427593250bbd7f84d	17	Afternoon
0.9	6.0	01/04(Wed.)	5.0	451efaeba2ea6d0182ef30f93926e53029abbcf6	9	Morning
0.0	17.8	01/02(Mon.)	0.0	3b7247c4b64660c2f94bbf24e587a4e6f1f4e4ba	1	Night
6.5	20.75	01/03(Tue.)	24.0	bed34f39bcab1d6fc9c451f5a63b213014ef6485	11	Morning
17.6	45.5	01/04(Wed.)	44.0	bdda1f7b4471c187c661aecc369b309bd981b521	9	Morning
2.6	10.75	01/01(Sun.)	13.0	29789d449e8760f39fea7b6a891a9ba5ff5035ff	3	Night
3.8	12.25	01/02(Mon.)	9.0	cb85d298f42683245954ed24196fc4bba6b819dc	11	Morning
0.4	4.25	01/03(Tue.)	3.0	a01994e516efc76199b698acaf60ecb0338de426	11	Morning
0.6	5.5	01/01(Sun.)	5.0	b90e7e6d39ac6f4a408bd06ff8125a9175e718d7	17	Afternoon
0.6	7.0	01/06(Fri.)	10.0	16da50444394de81ddb0304de3ef346d59019e29	18	Evening
17.9	44.75	01/04(Wed.)	30.0	a54111029e53d19185eb0ba23675f9cd3ec41d7c	7	Morning
1.4	6.75	01/03(Tue.)	6.0	8415c15291f526f51b9dfed441f4ddf44cc99e9b	20	Evening
0.0	7.75	01/03(Tue.)	9.0	eee08923738f2ab6aed3f54e5f6d008d3488aeed	18	Evening
2.0	10.5	01/04(Wed.)	15.0	f414f8d363f3f340fb40ab32c1745a7af5c57061	17	Afternoon
0.1	10.0	01/05(Thu.)	9.0	b4448966e46364ce66535d549bf5dc607963d6a6	12	Afternoon
1.6	7.75	01/07(Sat.)	7.0	4508321e523acc3ec493ae7e9ea6d80a9e960754	12	Afternoon
0.9	5.75	01/04(Wed.)	5.0	b2e95b15c244b47f158e482924822903520ce5cf	19	Evening
1.5	8.0	01/06(Fri.)	9.0	c795b4f85855982b86e9303adbcda2a9fc094ebe	11	Morning
7.2	21.5	01/03(Tue.)	19.0	2e95bd63cc6645989998000e0e338d7058603cd2	19	Evening
0.5	4.75	01/03(Tue.)	4.0	acf109b0852c32e093e991d2b8e07be7d936086f	7	Morning
2.4	9.25	01/06(Fri.)	8.0	7f0419cddbb4772cad2c0dfb0df27b6d18edf453	21	Evening
0.37	4.5	01/07(Sat.)	3.05	3b78f247caa44bc88f709ef53bf41888908253c1	18	Evening
0.3	4.25	01/04(Wed.)	3.0	9a885cf4c1088b27771cfc999340fff7b0fd5365	18	Evening
1.1	6.0	01/03(Tue.)	4.0	1b6fc5ee1721240cbe18387e617784d8a4af5b63	22	Evening
2.8	10.75	01/04(Wed.)	11.0	3f6b3efe99a09b5a685023801c4394048ba128b0	12	Afternoon
0.0	31.6	01/04(Wed.)	0.0	cba050207609feaf0ab01ea0ac188df80569e603	20	Evening
17.5	43.75	01/05(Thu.)	29.0	01b427fafbe9d07329037cf6e630479276f9d417	12	Afternoon
2.0	8.25	01/06(Fri.)	7.0	6ed40e28f43c171e2baebe81459f70438374cbb2	21	Evening
0.0	6.75	01/04(Wed.)	5.0	7010b30aba98892b43be974823332a20397a7e4c	16	Afternoon
2.2	9.5	01/05(Thu.)	12.0	fd2b793bd8a36a5525ba8eb1772a9152663fe5eb	21	Evening
18.2	44.75	01/05(Thu.)	21.0	84d58afc342b6f929d3ee8ee26a387927e0186c5	23	Evening
1.2	8.75	01/04(Wed.)	14.0	4a40a8910eacbc133aa6b90a1f472b4364873224	18	Evening
2.4	9.75	01/07(Sat.)	9.0	ca6904f621a0aac0a343c0f4525489307dbdf6ec	7	Morning
0.52	4.75	01/03(Tue.)	4.0	47c2976deb5093caa15f9000486a7728bee08f21	13	Afternoon
0.0	5.75	01/01(Sun.)	5.0	68537d0f91d4aa6593c2e5757ec3dbc828bb5782	2	Night
0.6	5.0	01/04(Wed.)	5.0	8fc20de5ea6db45161af3858739aa649b66f4fa9	18	Evening
1.3	6.75	01/03(Tue.)	7.0	95bad34a7f46a5b88aa0ca93dd8adb0af29191f6	16	Afternoon
3.1	11.0	01/06(Fri.)	10.0	0afc0e01f2fb815d6828f335ba685ec6d5f0d691	22	Evening
0.9	7.75	01/06(Fri.)	13.0	dcd3542687df985f6891c5ceeca02b1cd98cc585	18	Evening
0.2	12.5	01/01(Sun.)	14.0	d66d1cfa07a791d581d09b8dc572c7284880fd97	14	Afternoon
0.1	10.75	01/03(Tue.)	11.0	ae48cee1c5c42823944d4d6be21ea021542a96ca	12	Afternoon
0.0	7.75	01/04(Wed.)	8.0	ab8c13b8ff2cc8f8dd65d1eab69a456c53ea9af1	13	Afternoon
1.6	7.25	01/06(Fri.)	6.0	3c02789a818c847784305d7fb27bd4b3b7618364	14	Afternoon
0.0	5.5	01/01(Sun.)	6.0	05ff97a7fada3ecfdd2f1e40b81ba4a5ec222af6	12	Afternoon
27.9	80.25	01/04(Wed.)	81.0	4f854d19e97ad57633ad7e50f8f9fd59d3a6e888	12	Afternoon
18.2	44.5	01/07(Sat.)	25.0	fdab0e009d492c2a12f16e6f1281f7724131ed9d	23	Evening
10.3	27.25	01/01(Sun.)	20.0	92c3c6564c9fa993d473d46c770eeae552976c1d	2	Night
0.0	5.0	01/04(Wed.)	5.0	16853888f187d6b049d5d0921381e55a18fffebe	20	Evening
0.0	5.25	01/04(Wed.)	4.0	d094a492c92ca997e13cbf5e5326c94f18aedda9	18	Evening
18.4	46.25	01/04(Wed.)	33.0	7073956a316265540b879b3e7947b52f26c01d53	16	Afternoon
1.1	6.75	01/05(Thu.)	7.0	4ddfa2900711ac2ac9394bf2635c40d70fcb69ea	20	Evening
0.0	4.0	01/05(Thu.)	4.0	b4e1c5dc92dbfca9ae9c339d9c09214c88e3df12	21	Evening
0.1	8.0	01/05(Thu.)	10.0	6515ea7af347a94431c4c4c8149b13a15d8f78b6	23	Evening
1.2	7.5	01/05(Thu.)	10.0	fc603b03a162d467e1c0e680d6283e4c695f48cd	12	Afternoon
0.0	3.25	01/01(Sun.)	0.0	b9aa4ff3eb7d081ff67e7a8816bf1842dc8a2793	14	Afternoon
1.4	7.25	01/03(Tue.)	8.0	d0a42c0eb9474c78505a3ab026a0355a24854a50	13	Afternoon
0.01	5.0	01/05(Thu.)	4.0	6fd910140378089ad79ff7c93826f87f13816e6d	12	Afternoon
10.4	28.5	01/04(Wed.)	25.0	efacd90ba3742f1b09ac8a0b115e639fe28afd2b	9	Morning
0.0	7.0	01/04(Wed.)	6.0	a636dda4760de49b2a607180037918a0cd1628a1	15	Afternoon
0.0	3.24	01/06(Fri.)	0.0	b0d93c957692920af7e7fc73e6dcfbf5a2641fd9	15	Afternoon
0.1	11.0	01/01(Sun.)	14.0	d6e448bd20d2dc6c541c36843e5f94e76f83e1bb	3	Night
0.0	43.75	01/02(Mon.)	30.0	fdf2a5b91460de0b2edcc47217e59d81f4d9ab60	20	Evening
17.2	44.5	01/04(Wed.)	34.0	b268b2cc91a9105c3b702474b2fce5c0178f4362	8	Morning
3.6	12.25	01/07(Sat.)	11.0	affc195bd3f301028a75c60a18e52b060162a4be	9	Morning
1.2	8.5	01/04(Wed.)	13.0	7e976becd74dc8316fee9219561701b5932de5bd	18	Evening
0.0	4.25	01/04(Wed.)	3.0	c7b2e9a15eb8b68e33236b2241780bf05b4ee775	23	Evening
0.0	7.25	01/04(Wed.)	6.0	6d6c98691ec32287725850195693a386762e6257	23	Evening
2.5	10.0	01/07(Sat.)	9.0	5bb6e8108901a7cf3264cb6a7efd1ef62e99b48e	6	Morning
3.9	14.5	01/02(Mon.)	18.0	3ab5cfd81781c9f260f9a0e717138321d545ff8d	22	Evening
3.0	10.5	01/03(Tue.)	34.0	af1758a4fc2af2e057384639fdc15dd0d8c4ed30	13	Afternoon
1.5	7.0	01/06(Fri.)	5.0	696283ee3a68c7f2372b6df49398ca2d8771edb1	11	Morning
0.52	4.75	01/02(Mon.)	3.35	b703a8bb96dc312434709ffc11eff683094cb4a5	5	Night
12.8	36.25	01/07(Sat.)	46.0	ea75b635a3e87d62adf5670dfde1d78483d36d97	14	Afternoon
1.8	10.25	01/05(Thu.)	17.0	6d499df4ce293026f4436e92ff4b6301f5bb36d5	9	Morning
0.0	9.0	01/01(Sun.)	0.0	f67d493e35610bcdc7c2495ba3725f1147f0ac54	5	Night
1.0	8.5	01/06(Fri.)	13.0	f608890b08d932880978915ae3fb553d9fadb2fd	8	Morning
1.5	7.5	01/02(Mon.)	7.0	1f60994c68be4e493197c486767590c08132f0f5	20	Evening
13.1	41.5	01/01(Sun.)	56.0	063a96175b73c516192106412aee5408323d6f70	16	Afternoon
0.0	36.0	01/02(Mon.)	34.0	f44013761f162b6e86157f5a8bdc9a801e255246	15	Afternoon
2.6	10.25	01/03(Tue.)	11.0	6b6ed8530b8a582cdbc093879baf9a0cf64513f8	15	Afternoon
0.0	44.75	01/07(Sat.)	28.0	2389bb267d7c683609cea324803d4275ff206c3f	16	Afternoon
0.0	6.0	01/02(Mon.)	6.0	f60d3987f345bde33da6ad63a7c6e9fd80253190	16	Afternoon
0.3	16.25	01/04(Wed.)	18.0	4bbb6730d9c7c1447d75190b34b8966829c82e0d	11	Morning
1.6	7.25	01/06(Fri.)	7.0	939f73c779cfe930c4f06dd80731dc923fae7f22	7	Morning
1.0	7.5	01/03(Tue.)	10.0	afe16b23640e9868e66247911420907e0aa49c36	9	Morning
0.3	4.5	01/07(Sat.)	4.0	0dd03b1aac91222aeafb8ef7698e0ef74c3444c3	15	Afternoon
1.8	8.5	01/05(Thu.)	9.0	296c54a6953e200789e45e4759c8a026554ecd6f	10	Morning
1.2	6.25	01/07(Sat.)	6.0	e83eb1884f71cbaf8914f47c7a67e5560add054e	23	Evening
0.0	4.0	01/07(Sat.)	2.0	d0a0385b8354a1be045c1108a693aa829e62f584	14	Afternoon
0.4	22.25	01/07(Sat.)	20.0	aa9f737b4ac7c2a3c1216c1e4c0b81f87f7651cb	4	Night
7.7	21.5	01/01(Sun.)	17.0	8d60841cd0c737a2807be2c2c8296a92a52cc69d	2	Night
0.6	4.5	01/06(Fri.)	2.0	a1619aadc92fd30c490c68e72e229b588b5413fd	7	Morning
0.92	5.75	01/04(Wed.)	4.08333333333	71a63a56e491b84a24e09450fcd85a11cea746be	8	Morning
3.6	12.0	01/01(Sun.)	12.0	c3cdeb17536ae455926279884711dcf7818a2c36	17	Afternoon
0.0	7.8	01/01(Sun.)	0.0	131172cd78508b6c1f7cc00cd3d9ad2d13612a7b	8	Morning
1.4	7.75	01/01(Sun.)	9.0	4323a421c69886821597b378114d2932d6c59168	15	Afternoon
2.9	12.0	01/07(Sat.)	15.0	c6ebfb9f5d430678cb3af231a97b2d8c87212266	11	Morning
0.0	7.25	01/01(Sun.)	7.0	f1eb5ff5d478ed0d113fd3d0a88b223fd8ee6d00	16	Afternoon
2.0	8.25	01/04(Wed.)	7.0	b3286343db660ffbb21c8bdce5f1229f095e032f	21	Evening
1.0	6.0	01/04(Wed.)	5.0	f837358ccb0483368d00ec8d5009b906ca3159fd	9	Morning
1.5	7.0	01/04(Wed.)	5.0	9bfe5bbe0ddebe0be964268c33bb26c445694267	0	Night
2.3	9.75	01/07(Sat.)	11.0	0c845b6420f6be86d2fb6cc3eaf117389d268f4f	12	Afternoon
1.67	9.0	01/05(Thu.)	12.0	d65ec932a25cd51f86e80b93adfece3cee79f898	8	Morning
0.0	12.5	01/06(Fri.)	26.0	214cf54d59b668aa870226c4660b94348720a957	18	Evening
0.0	11.25	01/01(Sun.)	0.0	c18c7edce527ac35535a0542df6682d2f9e01f1a	20	Evening
5.1	15.75	01/07(Sat.)	14.0	27ecc448aa4b465603d4793b077d58d7c7826f40	1	Night
0.0	16.0	01/01(Sun.)	29.0	9eda508b072b2094c4ae4355bf59ed792409f959	1	Night
0.9	12.75	01/06(Fri.)	26.0	02fd49251328a9e7b26d77c0ade5804feeeec993	16	Afternoon
0.9	6.5	01/06(Fri.)	7.0	1624b58cee1525dd961e80a3170fc37835631907	14	Afternoon
1.0	6.25	01/06(Fri.)	6.0	753a6b9a410206ae4db2978c926b01d47cefcb3f	13	Afternoon
0.0	3.25	01/03(Tue.)	0.0	f7c4dec07702d727e6e7e6e2028d6d008650f737	3	Night
1.3	9.75	01/04(Wed.)	17.0	fbe6f876f3015ca26513c3bab9c2aaba57452c42	9	Morning
0.0	6.0	01/03(Tue.)	5.0	271d042465d68afbbc5fc6cd37426d8f50fa5b9e	20	Evening
0.9	6.75	01/03(Tue.)	8.0	912bdf623b0a74f4932e192587fce7f0cb52003c	10	Morning
1.07	7.0	01/02(Mon.)	8.65	d362cc3ad56b9d220720a011052c7028725821d7	7	Morning
0.8	5.25	01/06(Fri.)	4.0	be24d8360d941ec7d6fafd0c6f0eb9f29e5d5521	23	Evening
